"unit","geo","time","values"
"PER_KM2","ITG25",1999,76
"PER_KM2","ITG26",1999,42.4
"PER_KM2","ITG27",1999,118.8
"PER_KM2","ITG28",1999,56.1
"PER_KM2","ITG29",1999,40.2
"PER_KM2","ITG2A",1999,31.9
"PER_KM2","ITG2B",1999,71
"PER_KM2","ITG2C",1999,90.4
"PER_KM2","ITH1",1999,62
"PER_KM2","ITH10",1999,62
"PER_KM2","ITH2",1999,76.3
"PER_KM2","ITH20",1999,76.4
"PER_KM2","ITH3",1999,254.8
"PER_KM2","ITH31",1999,280.6
"PER_KM2","ITH32",1999,290.5
"PER_KM2","ITH33",1999,58.5
"PER_KM2","ITH34",1999,323.9
"PER_KM2","ITH35",1999,371.9
"PER_KM2","ITH36",1999,399.8
"PER_KM2","ITH37",1999,142.6
"PER_KM2","ITH4",1999,155.9
"PER_KM2","ITH41",1999,129.5
"PER_KM2","ITH42",1999,109.2
"PER_KM2","ITH43",1999,299.9
"PER_KM2","ITH44",1999,1161.5
"PER_KM2","ITH51",1999,105.4
"PER_KM2","ITH52",1999,117.3
"PER_KM2","ITH53",1999,197.1
"PER_KM2","ITH54",1999,236.7
"PER_KM2","ITH55",1999,248.8
"PER_KM2","ITH56",1999,136
"PER_KM2","ITH57",1999,193.3
"PER_KM2","ITH58",1999,151.2
"PER_KM2","ITI1",1999,154.1
"PER_KM2","ITI11",1999,175.7
"PER_KM2","ITI12",1999,215.4
"PER_KM2","ITI13",1999,280.1
"PER_KM2","ITI14",1999,269.7
"PER_KM2","ITI15",1999,620.2
"PER_KM2","ITI16",1999,271.7
"PER_KM2","ITI17",1999,159.3
"PER_KM2","ITI18",1999,100
"PER_KM2","ITI19",1999,66.3
"PER_KM2","ITI1A",1999,47.9
"PER_KM2","ITI2",1999,99.3
"PER_KM2","ITI21",1999,97.4
"PER_KM2","ITI22",1999,105.1
"PER_KM2","ITI32",1999,232.7
"PER_KM2","ITI33",1999,108.6
"PER_KM2","ITI4",1999,303.7
"PER_KM2","ITI41",1999,83.2
"PER_KM2","ITI42",1999,54.1
"PER_KM2","ITI43",1999,706.3
"PER_KM2","ITI44",1999,221.1
"PER_KM2","ITI45",1999,150.8
"PER_KM2","LI",1999,203.9
"PER_KM2","LI0",1999,203.9
"PER_KM2","LI00",1999,203.9
"PER_KM2","LI000",1999,203.9
"PER_KM2","LT",1999,56.2
"PER_KM2","LT0",1999,56.2
"PER_KM2","LT00",1999,56.2
"PER_KM2","LT001",1999,36.7
"PER_KM2","LT002",1999,90.9
"PER_KM2","LT003",1999,83.1
"PER_KM2","LT004",1999,43.5
"PER_KM2","LT005",1999,39.6
"PER_KM2","LT006",1999,45
"PER_KM2","LT007",1999,31.5
"PER_KM2","LT008",1999,42.9
"PER_KM2","LT009",1999,28.5
"PER_KM2","LT00A",1999,91
"PER_KM2","LU",1999,166.5
"PER_KM2","LU0",1999,166.5
"PER_KM2","LU00",1999,166.5
"PER_KM2","LU000",1999,166.5
"PER_KM2","LV",1999,38.4
"PER_KM2","LV0",1999,38.4
"PER_KM2","LV00",1999,38.4
"PER_KM2","LV003",1999,24.5
"PER_KM2","LV005",1999,28
"PER_KM2","LV006",1999,3012.5
"PER_KM2","LV007",1999,36.9
"PER_KM2","LV008",1999,17.3
"PER_KM2","LV009",1999,28.2
"PER_KM2","MK",1999,81
"PER_KM2","MK0",1999,81
"PER_KM2","MK00",1999,81
"PER_KM2","MK001",1999,31.9
"PER_KM2","MK002",1999,60.3
"PER_KM2","MK003",1999,66.7
"PER_KM2","MK004",1999,63.2
"PER_KM2","MK005",1999,51.8
"PER_KM2","MK006",1999,124.4
"PER_KM2","MK007",1999,73.6
"PER_KM2","MK008",1999,313.8
"PER_KM2","MT",1999,1202.1
"PER_KM2","MT0",1999,1202.1
"PER_KM2","MT00",1999,1202.1
"PER_KM2","NL",1999,466.7
"PER_KM2","NL1",1999,197.8
"PER_KM2","NL11",1999,239.8
"PER_KM2","NL111",1999,182.4
"PER_KM2","NL112",1999,196.3
"PER_KM2","NL113",1999,288.1
"PER_KM2","NL12",1999,185.3
"PER_KM2","NL121",1999,197.2
"PER_KM2","NL122",1999,167.5
"PER_KM2","NL123",1999,177.6
"PER_KM2","NL13",1999,176.7
"PER_KM2","NL131",1999,169.1
"PER_KM2","NL132",1999,182.2
"PER_KM2","NL133",1999,180.9
"PER_KM2","NL2",1999,338.4
"PER_KM2","NL21",1999,322
"PER_KM2","NL211",1999,226.8
"PER_KM2","NL212",1999,344.3
"PER_KM2","NL213",1999,416.9
"PER_KM2","NL22",1999,383.4
"PER_KM2","NL221",1999,342.1
"PER_KM2","NL224",1999,315.6
"PER_KM2","NL225",1999,253.4
"PER_KM2","NL226",1999,743.6
"PER_KM2","NL23",1999,219
"PER_KM2","NL230",1999,219
"PER_KM2","NL3",1999,849.5
"PER_KM2","NL31",1999,809.2
"PER_KM2","NL310",1999,809.2
"PER_KM2","NL32",1999,944.2
"PER_KM2","NL321",1999,325.6
"PER_KM2","NL322",1999,789.9
"PER_KM2","NL323",1999,1222
"PER_KM2","NL324",1999,1666.8
"PER_KM2","NL325",1999,1333
"PER_KM2","NL326",1999,1607.4
"PER_KM2","NL327",1999,1274.3
"PER_KM2","NL33",1999,1181.8
"PER_KM2","NL332",1999,3185.3
"PER_KM2","NL333",1999,1246.5
"PER_KM2","NL34",1999,207.4
"PER_KM2","NL341",1999,146
"PER_KM2","NL342",1999,250
"PER_KM2","NL4",1999,491.1
"PER_KM2","NL41",1999,475.8
"PER_KM2","NL411",1999,481.1
"PER_KM2","NL412",1999,484
"PER_KM2","NL413",1999,450.1
"PER_KM2","NL414",1999,490.4
"PER_KM2","NL42",1999,525.9
"PER_KM2","NL421",1999,323.2
"PER_KM2","NL422",1999,339.4
"PER_KM2","NL423",1999,953.3
"PER_KM2","NO",1999,14.5
"PER_KM2","NO0",1999,14.5
"PER_KM2","NO01",1999,192.1
"PER_KM2","NO011",1999,1177.7
"PER_KM2","NO012",1999,100.4
"PER_KM2","NO02",1999,7.4
"PER_KM2","NO021",1999,7.1
"PER_KM2","NO022",1999,7.6
"PER_KM2","NO03",1999,25.1
"PER_KM2","NO031",1999,63.3
"PER_KM2","NO032",1999,17
"PER_KM2","NO033",1999,98.5
"PER_KM2","NO034",1999,11.6
"PER_KM2","NO04",1999,26.2
"PER_KM2","NO041",1999,12
"PER_KM2","NO042",1999,22.6
"PER_KM2","NO043",1999,43.1
"PER_KM2","NO05",1999,16.5
"PER_KM2","NO051",1999,28.9
"PER_KM2","NO052",1999,6
"PER_KM2","NO053",1999,16.6
"PER_KM2","NO06",1999,10
"PER_KM2","NO061",1999,14.6
"PER_KM2","NO062",1999,6.1
"PER_KM2","NO07",1999,4.3
"PER_KM2","NO071",1999,6.6
"PER_KM2","NO072",1999,6
"PER_KM2","NO073",1999,1.6
"PER_KM2","PL",1999,123
"PER_KM2","PL911",1999,3272.9
"PER_KM2","PT",1999,110.9
"PER_KM2","PT1",1999,109.4
"PER_KM2","PT11",1999,171
"PER_KM2","PT111",1999,111.7
"PER_KM2","PT112",1999,308.9
"PER_KM2","PT15",1999,76.6
"PER_KM2","PT150",1999,76.6
"PER_KM2","PT16",1999,82.4
"PER_KM2","PT16B",1999,149.7
"PER_KM2","PT16J",1999,41.1
"PER_KM2","PT17",1999,871.9
"PER_KM2","PT170",1999,871.9
"PER_KM2","PT18",1999,24.6
"PER_KM2","PT181",1999,18.7
"PER_KM2","PT184",1999,16
"PER_KM2","PT185",1999,55.8
"PER_KM2","PT2",1999,104
"PER_KM2","PT20",1999,104
"PER_KM2","PT200",1999,104
"PER_KM2","PT3",1999,302.7
"PER_KM2","PT30",1999,302.7
"PER_KM2","PT300",1999,302.7
"PER_KM2","RO",1999,97.7
"PER_KM2","RO1",1999,81.6
"PER_KM2","RO11",1999,84.8
"PER_KM2","RO111",1999,84
"PER_KM2","RO112",1999,61.8
"PER_KM2","RO113",1999,109.8
"PER_KM2","RO114",1999,85.2
"PER_KM2","RO115",1999,90.5
"PER_KM2","RO116",1999,67.5
"PER_KM2","RO12",1999,78.4
"PER_KM2","RO121",1999,64.4
"PER_KM2","RO122",1999,119.1
"PER_KM2","RO123",1999,62.7
"PER_KM2","RO124",1999,51.9
"PER_KM2","RO125",1999,90.5
"PER_KM2","RO126",1999,82.7
"PER_KM2","RO2",1999,100.3
"PER_KM2","RO21",1999,105.6
"PER_KM2","RO211",1999,116.1
"PER_KM2","RO212",1999,95.5
"PER_KM2","RO213",1999,155.8
"PER_KM2","RO214",1999,101.1
"PER_KM2","RO215",1999,84.8
"PER_KM2","RO216",1999,88.9
"PER_KM2","RO22",1999,94.3
"PER_KM2","RO221",1999,86.8
"PER_KM2","RO222",1999,84.5
"PER_KM2","RO223",1999,112.9
"PER_KM2","RO224",1999,148.4
"PER_KM2","RO225",1999,52.2
"PER_KM2","RO226",1999,82.9
"PER_KM2","RO3",1999,163.9
"PER_KM2","RO31",1999,104.1
"PER_KM2","RO311",1999,100
"PER_KM2","RO312",1999,69.3
"PER_KM2","RO313",1999,140.1
"PER_KM2","RO314",1999,87.6
"PER_KM2","RO315",1999,70.6
"PER_KM2","RO316",1999,185.7
"PER_KM2","RO317",1999,81.7
"PER_KM2","RO32",1999,1302
"PER_KM2","RO321",1999,8785.9
"PER_KM2","RO322",1999,180.4
"PER_KM2","RO4",1999,74.2
"PER_KM2","RO41",1999,84.5
"PER_KM2","RO411",1999,103.6
"PER_KM2","RO412",1999,71.1
"PER_KM2","RO413",1999,67.9
"PER_KM2","RO414",1999,96
"PER_KM2","RO415",1999,76.6
"PER_KM2","RO42",1999,64.9
"PER_KM2","RO421",1999,62.6
"PER_KM2","RO422",1999,42.2
"PER_KM2","RO423",1999,75.3
"PER_KM2","RO424",1999,80.6
"PER_KM2","SE",1999,21.6
"PER_KM2","SE1",1999,73.1
"PER_KM2","SE11",1999,276.3
"PER_KM2","SE110",1999,276.3
"PER_KM2","SE12",1999,38.8
"PER_KM2","SE121",1999,35.8
"PER_KM2","SE122",1999,42.2
"PER_KM2","SE123",1999,39
"PER_KM2","SE124",1999,32.2
"PER_KM2","SE125",1999,50.1
"PER_KM2","SE2",1999,50
"PER_KM2","SE21",1999,24.1
"PER_KM2","SE211",1999,31.3
"PER_KM2","SE212",1999,21
"PER_KM2","SE213",1999,21.2
"PER_KM2","SE214",1999,18.3
"PER_KM2","SE22",1999,91.1
"PER_KM2","SE221",1999,51.3
"PER_KM2","SE224",1999,101.8
"PER_KM2","SE23",1999,59.9
"PER_KM2","SE231",1999,50.1
"PER_KM2","SE232",1999,62.1
"PER_KM2","SE3",1999,6
"PER_KM2","SE31",1999,13.1
"PER_KM2","SE311",1999,15.8
"PER_KM2","SE312",1999,10
"PER_KM2","SE313",1999,15.5
"PER_KM2","SE32",1999,5.4
"PER_KM2","SE321",1999,11.6
"PER_KM2","SE322",1999,2.7
"PER_KM2","SE33",1999,3.3
"PER_KM2","SE331",1999,4.6
"PER_KM2","SE332",1999,2.6
"PER_KM2","SI",1999,98.6
"PER_KM2","SI0",1999,98.6
"PER_KM2","SK",1999,110
"PER_KM2","SK0",1999,110
"PER_KM2","SK01",1999,300.5
"PER_KM2","SK010",1999,300.5
"PER_KM2","SK02",1999,125.2
"PER_KM2","SK021",1999,132.8
"PER_KM2","SK022",1999,135.4
"PER_KM2","SK023",1999,112.9
"PER_KM2","SK03",1999,83.4
"PER_KM2","SK031",1999,101.9
"PER_KM2","SK032",1999,70.1
"PER_KM2","SK04",1999,98.2
"PER_KM2","SK041",1999,87
"PER_KM2","SK042",1999,113.1
"PER_KM2","TR",1999,86.2
"PER_KM2","TR1",1999,1852.8
"PER_KM2","TR10",1999,1852.8
"PER_KM2","TR100",1999,1852.8
"PER_KM2","TR2",1999,66.7
"PER_KM2","TR21",1999,71.5
"PER_KM2","TR211",1999,95.4
"PER_KM2","TR212",1999,66.6
"PER_KM2","TR213",1999,52.1
"PER_KM2","TR22",1999,63
"PER_KM2","TR221",1999,74.5
"PER_KM2","TR222",1999,46.5
"PER_KM2","TR3",1999,98.4
"PER_KM2","TR31",1999,273.1
"PER_KM2","TR310",1999,273.1
"PER_KM2","TR32",1999,76.2
"PER_KM2","TR321",1999,119.1
"PER_KM2","TR322",1999,71.7
"PER_KM2","TR323",1999,54.1
"PER_KM2","TR33",1999,67.5
"PER_KM2","TR331",1999,95.4
"PER_KM2","TR332",1999,56.2
"PER_KM2","TR333",1999,54.1
"PER_KM2","TR334",1999,59.7
"PER_KM2","TR4",1999,114.9
"PER_KM2","TR41",1999,103.1
"PER_KM2","TR411",1999,197
"PER_KM2","TR412",1999,50.5
"PER_KM2","TR413",1999,44.7
"PER_KM2","TR42",1999,131.7
"PER_KM2","TR421",1999,323.1
"PER_KM2","TR422",1999,154.6
"PER_KM2","TR423",1999,120
"PER_KM2","TR424",1999,32.6
"PER_KM2","TR425",1999,193.7
"PER_KM2","TR5",1999,86.9
"PER_KM2","TR51",1999,159.3
"PER_KM2","TR510",1999,159.3
"PER_KM2","TR52",1999,49.7
"PER_KM2","TR521",1999,54.9
"PER_KM2","TR522",1999,27.1
"PER_KM2","TR6",1999,95.8
"PER_KM2","TR61",1999,66.9
"PER_KM2","TR611",1999,79
"PER_KM2","TR612",1999,60.9
"PER_KM2","TR613",1999,37.7
"PER_KM2","TR62",1999,116
"PER_KM2","TR621",1999,130.1
"PER_KM2","TR622",1999,103.3
"PER_KM2","TR63",1999,114.9
"PER_KM2","TR631",1999,212.2
"PER_KM2","TR632",1999,69
"PER_KM2","TR633",1999,143.8
"PER_KM2","TR7",1999,45.7
"PER_KM2","TR71",1999,53.6
"PER_KM2","TR711",1999,83.8
"PER_KM2","TR712",1999,51.2
"PER_KM2","TR713",1999,46.6
"PER_KM2","TR714",1999,57.3
"PER_KM2","TR715",1999,40.1
"PER_KM2","TR72",1999,41.5
"PER_KM2","TR721",1999,61.4
"PER_KM2","TR722",1999,26.6
"PER_KM2","TR723",1999,47.6
"PER_KM2","TR8",1999,66.9
"PER_KM2","TR81",1999,109.7
"PER_KM2","TR811",1999,188.8
"PER_KM2","TR812",1999,55.7
"PER_KM2","TR813",1999,90.5
"PER_KM2","TR82",1999,33.5
"PER_KM2","TR821",1999,29.2
"PER_KM2","TR822",1999,35.8
"PER_KM2","TR823",1999,40.1
"PER_KM2","TR83",1999,79.6
"PER_KM2","TR831",1999,132.8
"PER_KM2","TR832",1999,81.8
"PER_KM2","TR833",1999,47
"PER_KM2","TR834",1999,64.3
"PER_KM2","TR9",1999,88.2
"PER_KM2","TR90",1999,88.2
"PER_KM2","TR901",1999,204
"PER_KM2","TR902",1999,148.2
"PER_KM2","TR903",1999,76.4
"PER_KM2","TR904",1999,93
"PER_KM2","TR905",1999,26.6
"PER_KM2","TR906",1999,28.7
"PER_KM2","TRA",1999,35.3
"PER_KM2","TRA1",1999,33
"PER_KM2","TRA11",1999,36.6
"PER_KM2","TRA12",1999,27.1
"PER_KM2","TRA13",1999,26.5
"PER_KM2","TRA2",1999,38.3
"PER_KM2","TRA21",1999,45.1
"PER_KM2","TRA22",1999,32.7
"PER_KM2","TRA23",1999,46.1
"PER_KM2","TRA24",1999,28.4
"PER_KM2","TRB",1999,47
"PER_KM2","TRB1",1999,48.6
"PER_KM2","TRB11",1999,70.8
"PER_KM2","TRB12",1999,66.4
"PER_KM2","TRB13",1999,30.8
"PER_KM2","TRB14",1999,13.2
"PER_KM2","TRB2",1999,45.6
"PER_KM2","TRB21",1999,43.7
"PER_KM2","TRB22",1999,55.1
"PER_KM2","TRB23",1999,54.3
"PER_KM2","TRB24",1999,31.7
"PER_KM2","TRC",1999,85.3
"PER_KM2","TRC1",1999,129.2
"PER_KM2","TRC11",1999,183.1
"PER_KM2","TRC12",1999,86.6
"PER_KM2","TRC13",1999,82.3
"PER_KM2","TRC2",1999,80.1
"PER_KM2","TRC21",1999,73.6
"PER_KM2","TRC22",1999,88.2
"PER_KM2","TRC3",1999,66.3
"PER_KM2","TRC31",1999,77.8
"PER_KM2","TRC32",1999,94.7
"PER_KM2","TRC33",1999,47.6
"PER_KM2","TRC34",1999,47.8
"PER_KM2","UK",1999,242
"PER_KM2","UKC",1999,297.6
"PER_KM2","UKC1",1999,380.1
"PER_KM2","UKC11",1999,908.7
"PER_KM2","UKC12",1999,946.4
"PER_KM2","UKC13",1999,498.4
"PER_KM2","UKC14",1999,222.8
"PER_KM2","UKC2",1999,252.7
"PER_KM2","UKC21",1999,61.3
"PER_KM2","UKC22",1999,2007.8
"PER_KM2","UKC23",1999,2092.6
"PER_KM2","UKD",1999,480.5
"PER_KM2","UKD1",1999,72.2
"PER_KM2","UKD11",1999,115.1
"PER_KM2","UKD12",1999,53.5
"PER_KM2","UKD3",1999,1972.8
"PER_KM2","UKD4",1999,459.2
"PER_KM2","UKD41",1999,1011.2
"PER_KM2","UKD42",1999,4111.5
"PER_KM2","UKD72",1999,4014.9
"PER_KM2","UKD73",1999,1855.9
"PER_KM2","UKD74",1999,2020.3
"PER_KM2","UKE",1999,321.7
"PER_KM2","UKE1",1999,248.8
"PER_KM2","UKE11",1999,3582.2
"PER_KM2","UKE12",1999,128.4
"PER_KM2","UKE13",1999,298.6
"PER_KM2","UKE2",1999,89
"PER_KM2","UKE21",1999,652.4
"PER_KM2","UKE22",1999,69.9
"PER_KM2","UKE3",1999,818.5
"PER_KM2","UKE31",1999,636.8
"PER_KM2","UKE32",1999,1403
"PER_KM2","UKE4",1999,1021.5
"PER_KM2","UKE41",1999,1275.2
"PER_KM2","UKE42",1999,1295.5
"PER_KM2","UKF",1999,266
"PER_KM2","UKF1",1999,413.3
"PER_KM2","UKF11",1999,2961
"PER_KM2","UKF12",1999,531.2
"PER_KM2","UKF13",1999,225.8
"PER_KM2","UKF14",1999,3669.7
"PER_KM2","UKF15",1999,284.7
"PER_KM2","UKF16",1999,531.9
"PER_KM2","UKF2",1999,314.4
"PER_KM2","UKF21",1999,3905.4
"PER_KM2","UKF22",1999,257.3
"PER_KM2","UKF3",1999,106.9
"PER_KM2","UKF30",1999,106.9
"PER_KM2","UKG",1999,405.5
"PER_KM2","UKG1",1999,205.2
"PER_KM2","UKG11",1999,79
"PER_KM2","UKG12",1999,308.8
"PER_KM2","UKG13",1999,253.1
"PER_KM2","UKG2",1999,238.8
"PER_KM2","UKG21",1999,530.6
"PER_KM2","UKG22",1999,87.4
"PER_KM2","UKG23",1999,2609.8
"PER_KM2","UKG24",1999,306.8
"PER_KM2","UKG3",1999,2862.1
"PER_KM2","UKG31",1999,3693.1
"PER_KM2","UKG32",1999,1122
"PER_KM2","UKG33",1999,3086
"PER_KM2","UKH",1999,279.4
"PER_KM2","UKH1",1999,171.9
"PER_KM2","UKH11",1999,455.4
"PER_KM2","UKH12",1999,179.9
"PER_KM2","UKH14",1999,175.7
"PER_KM2","UKH2",1999,549.8
"PER_KM2","UKH21",1999,4266.1
"PER_KM2","UKH23",1999,623
"PER_KM2","UKH3",1999,435.3
"PER_KM2","UKH31",1999,3898.7
"PER_KM2","UKH32",1999,855.6
"PER_KM2","UKI",1999,4549.5
"PER_KM2","UKJ",1999,416.8
"PER_KM2","UKJ1",1999,362.7
"PER_KM2","UKJ11",1999,632
"PER_KM2","UKJ12",1999,669.1
"PER_KM2","UKJ13",1999,303.7
"PER_KM2","UKJ14",1999,231.5
"PER_KM2","UKJ2",1999,466
"PER_KM2","UKJ21",1999,2998.7
"PER_KM2","UKJ22",1999,286.1
"PER_KM2","UKJ3",1999,425.5
"PER_KM2","UKJ31",1999,4655.3
"PER_KM2","UKJ32",1999,4334.1
"PER_KM2","UKJ34",1999,342
"PER_KM2","UKJ4",1999,418.3
"PER_KM2","UKJ41",1999,1284.4
"PER_KM2","UKK",1999,204.8
"PER_KM2","UKK1",1999,288.1
"PER_KM2","UKK11",1999,3562.2
"PER_KM2","UKK12",1999,489.6
"PER_KM2","UKK13",1999,211.3
"PER_KM2","UKK14",1999,778
"PER_KM2","UKK15",1999,130.6
"PER_KM2","UKK2",1999,192.8
"PER_KM2","UKK21",1999,2707.4
"PER_KM2","UKK22",1999,151.9
"PER_KM2","UKK23",1999,142.1
"PER_KM2","UKK3",1999,138.3
"PER_KM2","UKK30",1999,138.3
"PER_KM2","UKK4",1999,158.3
"PER_KM2","UKK41",1999,3032.8
"PER_KM2","UKK42",1999,2011.5
"PER_KM2","UKK43",1999,105.6
"PER_KM2","UKL",1999,140
"PER_KM2","UKL1",1999,141.4
"PER_KM2","UKL11",1999,95.4
"PER_KM2","UKL12",1999,46
"PER_KM2","UKL13",1999,101.9
"PER_KM2","UKL14",1999,62
"PER_KM2","UKL15",1999,542
"PER_KM2","UKL16",1999,646.1
"PER_KM2","UKL17",1999,381.4
"PER_KM2","UKL18",1999,592.8
"PER_KM2","UKL2",1999,137.4
"PER_KM2","UKL21",1999,212.5
"PER_KM2","UKL22",1999,909.2
"PER_KM2","UKL23",1999,290.9
"PER_KM2","UKL24",1999,24.3
"PER_KM2","UKM",1999,65.7
"PER_KM2","UKM2",1999,105.8
"PER_KM2","UKM21",1999,113.4
"PER_KM2","UKM22",1999,268.1
"PER_KM2","UKM23",1999,166.6
"PER_KM2","UKM24",1999,22.5
"PER_KM2","UKM25",1999,1715.6
"PER_KM2","UKM26",1999,485.5
"PER_KM2","UKM27",1999,29.3
"PER_KM2","UKM28",1999,361.6
"PER_KM2","UKM3",1999,179.6
"PER_KM2","UKM31",1999,337.7
"PER_KM2","UKM32",1999,22.8
"PER_KM2","UKM33",1999,148.6
"PER_KM2","UKM34",1999,3500.3
"PER_KM2","UKM35",1999,589.9
"PER_KM2","UKM36",1999,697.9
"PER_KM2","UKM37",1999,93.5
"PER_KM2","UKM38",1999,173.6
"PER_KM2","UKM61",1999,6.9
"PER_KM2","UKM63",1999,7.1
"PER_KM2","UKM64",1999,9
"PER_KM2","UKM65",1999,19.8
"PER_KM2","UKM66",1999,15.5
"PER_KM2","UKN",1999,123.9
"PER_KM2","UKN0",1999,123.9
"PER_KM2","UKN01",1999,2591.3
"PER_KM2","UKN02",1999,439
"PER_KM2","UKN03",1999,125
"PER_KM2","UKN04",1999,85
"PER_KM2","UKN05",1999,57.9
"PER_KM2","AT",1998,96.7
"PER_KM2","AT1",1998,145.2
"PER_KM2","AT11",1998,74.2
"PER_KM2","AT111",1998,55.1
"PER_KM2","AT112",1998,88
"PER_KM2","AT113",1998,68.3
"PER_KM2","AT12",1998,80.8
"PER_KM2","AT121",1998,71.4
"PER_KM2","AT122",1998,72.9
"PER_KM2","AT123",1998,116.2
"PER_KM2","AT124",1998,49.4
"PER_KM2","AT125",1998,51.7
"PER_KM2","AT126",1998,101.6
"PER_KM2","AT127",1998,199.6
"PER_KM2","AT13",1998,3884.2
"PER_KM2","AT130",1998,3884.2
"PER_KM2","AT2",1998,68.1
"PER_KM2","AT21",1998,59.9
"PER_KM2","AT211",1998,137.1
"PER_KM2","AT212",1998,32.5
"PER_KM2","AT213",1998,48
"PER_KM2","AT22",1998,72.8
"PER_KM2","AT221",1998,293.3
"PER_KM2","AT222",1998,25.3
"PER_KM2","AT223",1998,55.2
"PER_KM2","AT224",1998,80.2
"PER_KM2","AT225",1998,86.2
"PER_KM2","AT226",1998,36.2
"PER_KM2","AT3",1998,85.3
"PER_KM2","AT31",1998,116.5
"PER_KM2","AT311",1998,96.9
"PER_KM2","AT312",1998,306.9
"PER_KM2","AT313",1998,75.7
"PER_KM2","AT314",1998,67.9
"PER_KM2","AT315",1998,93.5
"PER_KM2","AT32",1998,72.5
"PER_KM2","AT321",1998,21.1
"PER_KM2","AT322",1998,36.7
"PER_KM2","AT323",1998,196
"PER_KM2","AT33",1998,52.9
"PER_KM2","AT331",1998,25.5
"PER_KM2","AT332",1998,128
"PER_KM2","AT333",1998,24.9
"PER_KM2","AT334",1998,28.3
"PER_KM2","AT335",1998,56.5
"PER_KM2","AT34",1998,136.4
"PER_KM2","AT341",1998,46
"PER_KM2","AT342",1998,383.5
"PER_KM2","BE",1998,336.4
"PER_KM2","BE1",1998,5927.9
"PER_KM2","BE10",1998,5927.9
"PER_KM2","BE100",1998,5927.9
"PER_KM2","BE2",1998,442.9
"PER_KM2","BE21",1998,587.2
"PER_KM2","BE211",1998,977.1
"PER_KM2","BE212",1998,609.7
"PER_KM2","BE213",1998,301.2
"PER_KM2","BE22",1998,328.2
"PER_KM2","BE221",1998,426.2
"PER_KM2","BE222",1998,247.9
"PER_KM2","BE223",1998,300.7
"PER_KM2","BE23",1998,461.1
"PER_KM2","BE231",1998,558.4
"PER_KM2","BE232",1998,555.8
"PER_KM2","BE233",1998,239.4
"PER_KM2","BE234",1998,528.8
"PER_KM2","BE235",1998,272.9
"PER_KM2","BE236",1998,486.7
"PER_KM2","BE24",1998,480.8
"PER_KM2","BE241",1998,590.7
"PER_KM2","BE242",1998,391.8
"PER_KM2","BE25",1998,359.6
"PER_KM2","BE251",1998,412.3
"PER_KM2","BE252",1998,132.7
"PER_KM2","BE253",1998,190
"PER_KM2","BE254",1998,691.1
"PER_KM2","BE255",1998,489
"PER_KM2","BE256",1998,515.3
"PER_KM2","BE257",1998,266.9
"PER_KM2","BE258",1998,204.7
"PER_KM2","BE3",1998,198.2
"PER_KM2","BE31",1998,317
"PER_KM2","BE310",1998,317
"PER_KM2","BE32",1998,339.7
"PER_KM2","BE321",1998,161.8
"PER_KM2","BE322",1998,762.9
"PER_KM2","BE323",1998,431.7
"PER_KM2","BE324",1998,695.4
"PER_KM2","BE325",1998,333.6
"PER_KM2","BE326",1998,157.2
"PER_KM2","BE327",1998,232.2
"PER_KM2","BE33",1998,264.6
"PER_KM2","BE331",1998,150.6
"PER_KM2","BE332",1998,745.6
"PER_KM2","BE334",1998,172.3
"PER_KM2","BE335",1998,166.4
"PER_KM2","BE336",1998,82.3
"PER_KM2","BE34",1998,55.1
"PER_KM2","BE341",1998,162.5
"PER_KM2","BE342",1998,38.4
"PER_KM2","BE343",1998,52.1
"PER_KM2","BE344",1998,40.8
"PER_KM2","BE345",1998,62.3
"PER_KM2","BE35",1998,120.4
"PER_KM2","BE351",1998,62.1
"PER_KM2","BE352",1998,241.6
"PER_KM2","BE353",1998,67.4
"PER_KM2","BG",1998,74.4
"PER_KM2","BG3",1998,64.7
"PER_KM2","BG31",1998,57.8
"PER_KM2","BG311",1998,47
"PER_KM2","BG312",1998,54
"PER_KM2","BG313",1998,71.7
"PER_KM2","BG314",1998,69.9
"PER_KM2","BG315",1998,43.4
"PER_KM2","BG32",1998,71
"PER_KM2","BG321",1998,65.8
"PER_KM2","BG322",1998,76.7
"PER_KM2","BG323",1998,100.2
"PER_KM2","BG324",1998,63.1
"PER_KM2","BG325",1998,54.3
"PER_KM2","BG33",1998,71.5
"PER_KM2","BG331",1998,116.7
"PER_KM2","BG332",1998,48.1
"PER_KM2","BG333",1998,64.1
"PER_KM2","BG334",1998,57
"PER_KM2","BG34",1998,61.6
"PER_KM2","BG341",1998,55.6
"PER_KM2","BG342",1998,65.3
"PER_KM2","BG343",1998,50.7
"PER_KM2","BG344",1998,75.3
"PER_KM2","BG4",1998,90
"PER_KM2","BG41",1998,105.7
"PER_KM2","BG411",1998,888.8
"PER_KM2","BG412",1998,38.2
"PER_KM2","BG413",1998,54.4
"PER_KM2","BG414",1998,65.2
"PER_KM2","BG415",1998,56.6
"PER_KM2","BG42",1998,75.8
"PER_KM2","BG421",1998,121.5
"PER_KM2","BG422",1998,51.9
"PER_KM2","BG423",1998,71.6
"PER_KM2","BG424",1998,47.8
"PER_KM2","BG425",1998,66.1
"PER_KM2","CH",1998,177.8
"PER_KM2","CH0",1998,177.8
"PER_KM2","CH01",1998,154.7
"PER_KM2","CH011",1998,216.1
"PER_KM2","CH012",1998,52.5
