"City","Time","Average_Temp","Min_Temp","Max_Temp","Humidity","Wind_Speed","Rain"
"Marseille",2019-10-14 21:00:00,22.4,22.4,22.4,59,10.1,0
"Marseille",2019-10-15 00:00:00,22.1,22.1,22.1,62,11.2,0.6
"Marseille",2019-10-15 03:00:00,19.9,19.9,19.9,79,8.8,13.2
"Marseille",2019-10-15 06:00:00,18.5,18.5,18.5,79,7.2,7.3
"Marseille",2019-10-15 09:00:00,18.2,18.2,18.2,59,6.9,0
"Marseille",2019-10-15 12:00:00,20.6,20.6,20.6,46,6,0
"Marseille",2019-10-15 15:00:00,20.9,20.9,20.9,40,7.6,0
"Marseille",2019-10-15 18:00:00,18,18,18,43,7.5,0
"Marseille",2019-10-15 21:00:00,16.6,16.6,16.6,51,6.2,0
"Marseille",2019-10-16 00:00:00,15.6,15.6,15.6,52,5.9,0
"Marseille",2019-10-16 03:00:00,14.6,14.6,14.6,55,4.5,0
"Marseille",2019-10-16 06:00:00,13.9,13.9,13.9,59,3.1,0
"Marseille",2019-10-16 09:00:00,16.1,16.1,16.1,49,1,0
"Marseille",2019-10-16 12:00:00,19.1,19.1,19.1,45,1.5,0
"Marseille",2019-10-16 15:00:00,19.9,19.9,19.9,54,4,0
"Marseille",2019-10-16 18:00:00,18.8,18.8,18.8,61,3.3,0
"Marseille",2019-10-16 21:00:00,18.4,18.4,18.4,68,4.2,0
"Marseille",2019-10-17 00:00:00,18.2,18.2,18.2,70,4.1,0
"Marseille",2019-10-17 03:00:00,17.9,17.9,17.9,70,4.2,0
"Marseille",2019-10-17 06:00:00,17.4,17.4,17.4,69,4.6,0
"Marseille",2019-10-17 09:00:00,19.2,19.2,19.2,62,6,0
"Marseille",2019-10-17 12:00:00,20.2,20.2,20.2,62,6.6,0.1
"Marseille",2019-10-17 15:00:00,20.2,20.2,20.2,58,5.6,0.1
"Marseille",2019-10-17 18:00:00,19,19,19,63,4.7,0
"Marseille",2019-10-17 21:00:00,18.7,18.7,18.7,68,4.4,0
"Marseille",2019-10-18 00:00:00,18.6,18.6,18.6,71,3.9,0
"Marseille",2019-10-18 03:00:00,18,18,18,68,3.9,0
"Marseille",2019-10-18 06:00:00,17.8,17.8,17.8,72,3.9,0.6
"Marseille",2019-10-18 09:00:00,17.8,17.8,17.8,80,5.1,1.2
"Massa",2019-10-13 12:00:00,20.4,19.8,20.4,67,1.6,0
"Massa",2019-10-13 15:00:00,20.4,20,20.4,66,0.4,0
"Massa",2019-10-13 18:00:00,20.3,20,20.3,70,1.3,0
"Massa",2019-10-13 21:00:00,20,19.8,20,69,2.1,0
"Massa",2019-10-14 00:00:00,19.9,19.9,19.9,68,2.8,0
"Massa",2019-10-14 03:00:00,20.2,20.2,20.2,73,2.7,0
"Massa",2019-10-14 06:00:00,20.2,20.2,20.2,76,1.8,0.1
"Massa",2019-10-14 09:00:00,21.4,21.4,21.4,71,2.2,0.2
"Massa",2019-10-14 12:00:00,21.6,21.6,21.6,71,4,0.2
"Massa",2019-10-14 15:00:00,21.2,21.2,21.2,77,3.4,0.4
"Massa",2019-10-14 18:00:00,20.8,20.8,20.8,78,3.5,0.6
"Massa",2019-10-14 21:00:00,20.4,20.4,20.4,77,2.6,0.6
"Massa",2019-10-15 00:00:00,20,20,20,79,3.5,1.3
"Massa",2019-10-15 03:00:00,19.6,19.6,19.6,79,4,1.6
"Massa",2019-10-15 06:00:00,19.9,19.9,19.9,78,5.1,0.3
"Massa",2019-10-15 09:00:00,19.6,19.6,19.6,80,6.3,1.4
"Massa",2019-10-15 12:00:00,20,20,20,79,5.2,4.8
"Massa",2019-10-15 15:00:00,20.3,20.3,20.3,77,2.9,3.4
"Massa",2019-10-15 18:00:00,19.7,19.7,19.7,72,5.3,0.7
"Massa",2019-10-15 21:00:00,18.6,18.6,18.6,65,3.1,0
"Massa",2019-10-16 00:00:00,18.7,18.7,18.7,67,2.8,0.2
"Massa",2019-10-16 03:00:00,18.4,18.4,18.4,60,3,0.1
"Massa",2019-10-16 06:00:00,18.1,18.1,18.1,60,3.2,0
"Massa",2019-10-16 09:00:00,18.7,18.7,18.7,56,3.2,0
"Massa",2019-10-16 12:00:00,18.9,18.9,18.9,55,0.3,0
"Massa",2019-10-16 15:00:00,18.6,18.6,18.6,69,5.1,0.2
"Massa",2019-10-16 18:00:00,18.1,18.1,18.1,72,4.2,0.2
"Massa",2019-10-16 21:00:00,18.2,18.2,18.2,63,2.1,0.3
"Massa",2019-10-17 00:00:00,17.9,17.9,17.9,72,2.4,0.5
"Massa",2019-10-17 03:00:00,17.9,17.9,17.9,71,2.3,0.4
"Massa",2019-10-17 06:00:00,17.5,17.5,17.5,73,1.5,0.2
"Massa",2019-10-17 09:00:00,18.1,18.1,18.1,71,2.1,0.2
"Massa",2019-10-17 12:00:00,18.2,18.2,18.2,71,2.2,0.2
"Massa",2019-10-17 15:00:00,18.7,18.7,18.7,63,2.1,0
"Massa",2019-10-17 18:00:00,17.8,17.8,17.8,67,1.8,0
"Massa",2019-10-17 21:00:00,17.1,17.1,17.1,71,2.1,0
"Massa",2019-10-18 00:00:00,16.6,16.6,16.6,70,2,0
"Massa",2019-10-18 03:00:00,16.4,16.4,16.4,69,1.4,0
"Massa",2019-10-18 06:00:00,15.9,15.9,15.9,73,1.2,0
"Massa",2019-10-18 09:00:00,17.1,17.1,17.1,67,0.9,0
"Milan",2019-10-13 12:00:00,20,20,21.1,42,1.1,0
"Milan",2019-10-13 15:00:00,20.4,20.4,21.2,43,1.4,0
"Milan",2019-10-13 18:00:00,18.3,18.3,18.8,57,1.4,0
"Milan",2019-10-13 21:00:00,17.3,17.3,17.6,66,0.8,0
"Milan",2019-10-14 00:00:00,16.9,16.9,16.9,59,0.6,0
"Milan",2019-10-14 03:00:00,16.1,16.1,16.1,59,0.7,0
"Milan",2019-10-14 06:00:00,15.7,15.7,15.7,60,1,0
"Milan",2019-10-14 09:00:00,18.6,18.6,18.6,51,0.4,0
"Milan",2019-10-14 12:00:00,20.9,20.9,20.9,44,1.8,0
"Milan",2019-10-14 15:00:00,20,20,20,47,1.8,0
"Milan",2019-10-14 18:00:00,19.1,19.1,19.1,50,0.8,0
"Milan",2019-10-14 21:00:00,18.6,18.6,18.6,56,2.3,0
"Milan",2019-10-15 00:00:00,18.4,18.4,18.4,62,1.8,0
"Milan",2019-10-15 03:00:00,17.3,17.3,17.3,71,2.2,1.2
"Milan",2019-10-15 06:00:00,16.7,16.7,16.7,82,3.3,2.8
"Milan",2019-10-15 09:00:00,17.9,17.9,17.9,74,6.2,1.2
"Milan",2019-10-15 12:00:00,17.5,17.5,17.5,86,5.7,13
"Milan",2019-10-15 15:00:00,19,19,19,78,6.5,5
"Milan",2019-10-15 18:00:00,17.6,17.6,17.6,82,3.6,3.1
"Milan",2019-10-15 21:00:00,17.1,17.1,17.1,80,2.6,2.3
"Milan",2019-10-16 00:00:00,16.4,16.4,16.4,78,1.2,2.1
"Milan",2019-10-16 03:00:00,15.9,15.9,15.9,78,0.5,0.2
"Milan",2019-10-16 06:00:00,15.5,15.5,15.5,73,0.4,0.2
"Milan",2019-10-16 09:00:00,17.2,17.2,17.2,61,1.3,0.2
"Milan",2019-10-16 12:00:00,19.1,19.1,19.1,50,2.1,0.2
"Milan",2019-10-16 15:00:00,19.3,19.3,19.3,52,1.9,0
"Milan",2019-10-16 18:00:00,17.5,17.5,17.5,60,0.9,0
"Milan",2019-10-16 21:00:00,16.4,16.4,16.4,63,1.3,0
"Milan",2019-10-17 00:00:00,15.2,15.2,15.2,70,1.2,0
"Milan",2019-10-17 03:00:00,14.7,14.7,14.7,71,0.7,0
"Milan",2019-10-17 06:00:00,14.1,14.1,14.1,74,0.7,0
"Milan",2019-10-17 09:00:00,16.9,16.9,16.9,63,1.1,0
"Milan",2019-10-17 12:00:00,19.3,19.3,19.3,54,1.7,0
"Milan",2019-10-17 15:00:00,19.1,19.1,19.1,55,1.5,0
"Milan",2019-10-17 18:00:00,17.2,17.2,17.2,63,1.4,0
"Milan",2019-10-17 21:00:00,16.4,16.4,16.4,66,1.3,0
"Milan",2019-10-18 00:00:00,15.4,15.4,15.4,71,1.7,0
"Milan",2019-10-18 03:00:00,14.7,14.7,14.7,75,1.2,0
"Milan",2019-10-18 06:00:00,14.4,14.4,14.4,74,0.7,0
"Milan",2019-10-18 09:00:00,16.9,16.9,16.9,62,0.8,0
"Nantes",2019-10-13 12:00:00,15.9,15.9,16.1,91,6.8,2.1
"Nantes",2019-10-13 15:00:00,15.9,15.9,16,80,3.8,0.4
"Nantes",2019-10-13 18:00:00,14,14,14,90,2.7,0.1
"Nantes",2019-10-13 21:00:00,13.9,13.9,14,94,2.9,0.2
"Nantes",2019-10-14 00:00:00,13.6,13.6,13.6,96,2.3,0.9
"Nantes",2019-10-14 03:00:00,13.2,13.2,13.2,93,1.7,0.1
"Nantes",2019-10-14 06:00:00,14.1,14.1,14.1,95,1.1,0
"Nantes",2019-10-14 09:00:00,17,17,17,90,4.6,0.1
"Nantes",2019-10-14 12:00:00,19.4,19.4,19.4,74,7.6,0.6
"Nantes",2019-10-14 15:00:00,18.4,18.4,18.4,74,10.3,4.6
"Nantes",2019-10-14 18:00:00,13,13,13,86,5.9,0.4
"Nantes",2019-10-14 21:00:00,12.9,12.9,12.9,90,3.5,0.2
"Nantes",2019-10-15 00:00:00,11.1,11.1,11.1,87,4.9,0.1
"Nantes",2019-10-15 03:00:00,9.7,9.7,9.7,88,2.6,0
"Nantes",2019-10-15 06:00:00,9.7,9.7,9.7,84,3.4,0
"Nantes",2019-10-15 09:00:00,13.9,13.9,13.9,69,6.1,1
"Nantes",2019-10-15 12:00:00,15.4,15.4,15.4,64,8.2,0.7
"Nantes",2019-10-15 15:00:00,15.9,15.9,15.9,62,7.5,0.3
"Nantes",2019-10-15 18:00:00,13.3,13.3,13.3,82,4.8,0.2
"Nantes",2019-10-15 21:00:00,13.1,13.1,13.1,83,4.4,0.2
"Nantes",2019-10-16 00:00:00,14,14,14,86,5.8,0.6
"Nantes",2019-10-16 03:00:00,14.5,14.5,14.5,87,6.5,1.6
"Nantes",2019-10-16 06:00:00,15,15,15,78,8.8,0.2
"Nantes",2019-10-16 09:00:00,14.3,14.3,14.3,88,9.7,2
"Nantes",2019-10-16 12:00:00,15.1,15.1,15.1,79,10.2,0.1
"Nantes",2019-10-16 15:00:00,14.7,14.7,14.7,69,5.2,0.1
"Nantes",2019-10-16 18:00:00,10.4,10.4,10.4,80,2.2,0
"Nantes",2019-10-16 21:00:00,9.7,9.7,9.7,82,1.5,0
"Nantes",2019-10-17 00:00:00,11.5,11.5,11.5,80,1.5,0
"Nantes",2019-10-17 03:00:00,10.6,10.6,10.6,95,3.2,3.9
"Nantes",2019-10-17 06:00:00,10.8,10.8,10.8,96,2.4,1.6
"Nantes",2019-10-17 09:00:00,13.7,13.7,13.7,82,3.6,0
"Nantes",2019-10-17 12:00:00,16.7,16.7,16.7,66,6.5,0.2
"Nantes",2019-10-17 15:00:00,16,16,16,64,6.4,0.4
"Nantes",2019-10-17 18:00:00,11.7,11.7,11.7,80,3.5,0.1
"Nantes",2019-10-17 21:00:00,11.5,11.5,11.5,84,3.6,0
"Nantes",2019-10-18 00:00:00,13,13,13,81,3.9,0.2
"Nantes",2019-10-18 03:00:00,11.6,11.6,11.6,90,4,0.4
"Nantes",2019-10-18 06:00:00,12.4,12.4,12.4,88,4,0.8
"Nantes",2019-10-18 09:00:00,13.8,13.8,13.8,81,5.4,1.4
"Nice",2019-10-13 12:00:00,22.3,19,22.3,54,2.1,0
"Nice",2019-10-13 15:00:00,19,16.5,19,71,2.4,0
"Nice",2019-10-13 18:00:00,13.3,11.6,13.3,95,1,0
"Nice",2019-10-13 21:00:00,12.9,12,12.9,84,0.7,0
"Nice",2019-10-14 00:00:00,10.1,10.1,10.1,82,0.9,0
"Nice",2019-10-14 03:00:00,9.3,9.3,9.3,80,1.5,0
"Nice",2019-10-14 06:00:00,9,9,9,74,1.7,0
"Nice",2019-10-14 09:00:00,16.4,16.4,16.4,55,1.5,0
"Nice",2019-10-14 12:00:00,18.9,18.9,18.9,45,2.2,0
"Nice",2019-10-14 15:00:00,17.5,17.5,17.5,54,2.4,0
"Nice",2019-10-14 18:00:00,11.3,11.3,11.3,90,1,0
"Nice",2019-10-14 21:00:00,11.9,11.9,11.9,85,0.7,0.3
"Nice",2019-10-15 00:00:00,11.1,11.1,11.1,84,0.7,0.3
"Nice",2019-10-15 03:00:00,12.1,12.1,12.1,79,1.9,0.7
"Nice",2019-10-15 06:00:00,10.9,10.9,10.9,98,1.3,18.4
"Nice",2019-10-15 09:00:00,11.7,11.7,11.7,97,0.1,8.6
"Nice",2019-10-15 12:00:00,14.9,14.9,14.9,69,2.3,1.9
"Nice",2019-10-15 15:00:00,15.1,15.1,15.1,50,1.8,0
"Nice",2019-10-15 18:00:00,9,9,9,76,1.9,0
"Nice",2019-10-15 21:00:00,7.8,7.8,7.8,73,2.5,0
"Nice",2019-10-16 00:00:00,7.2,7.2,7.2,66,2.5,0
"Nice",2019-10-16 03:00:00,6.9,6.9,6.9,62,2.3,0
"Nice",2019-10-16 06:00:00,6.6,6.6,6.6,68,1.8,0
"Nice",2019-10-16 09:00:00,13,13,13,49,1.3,0
"Nice",2019-10-16 12:00:00,15.2,15.2,15.2,47,2,0
"Nice",2019-10-16 15:00:00,13.4,13.4,13.4,71,2.6,0
"Nice",2019-10-16 18:00:00,8.2,8.2,8.2,93,0.5,0
"Nice",2019-10-16 21:00:00,7.7,7.7,7.7,90,0.9,0
"Nice",2019-10-17 00:00:00,7,7,7,84,1.1,0
"Nice",2019-10-17 03:00:00,6.4,6.4,6.4,82,1.2,0
"Nice",2019-10-17 06:00:00,5.9,5.9,5.9,83,1.2,0
"Nice",2019-10-17 09:00:00,12.7,12.7,12.7,58,0.9,0
"Nice",2019-10-17 12:00:00,15.2,15.2,15.2,43,1.5,0
"Nice",2019-10-17 15:00:00,13.8,13.8,13.8,57,2.3,0
"Nice",2019-10-17 18:00:00,7.9,7.9,7.9,96,0.9,0
"Nice",2019-10-17 21:00:00,8.2,8.2,8.2,91,0.6,0
"Nice",2019-10-18 00:00:00,7.3,7.3,7.3,87,0.9,0
"Nice",2019-10-18 03:00:00,7.2,7.2,7.2,81,1.1,0
"Nice",2019-10-18 06:00:00,7.1,7.1,7.1,74,1.1,0
"Nice",2019-10-18 09:00:00,12.6,12.6,12.6,59,0.9,0
"Paris",2019-10-13 12:00:00,25.1,23.9,25.1,47,8.8,0
"Paris",2019-10-13 15:00:00,23,22.2,23,57,7.7,0.9
"Paris",2019-10-13 18:00:00,19,18.4,19,72,5.1,0.2
"Paris",2019-10-13 21:00:00,17.2,16.9,17.2,79,2.3,0
"Paris",2019-10-14 00:00:00,16.4,16.4,16.4,79,0.8,0
"Paris",2019-10-14 03:00:00,16.2,16.2,16.2,80,1.7,0
"Paris",2019-10-14 06:00:00,15.7,15.7,15.7,87,2.7,0.3
"Paris",2019-10-14 09:00:00,17.5,17.5,17.5,67,3.5,0
"Paris",2019-10-14 12:00:00,21.8,21.8,21.8,52,3.8,0
"Paris",2019-10-14 15:00:00,22.4,22.4,22.4,51,3.7,0
"Paris",2019-10-14 18:00:00,19.6,19.6,19.6,58,5.4,0.1
"Paris",2019-10-14 21:00:00,17.3,17.3,17.3,73,6.8,1.6
"Paris",2019-10-15 00:00:00,15.2,15.2,15.2,72,5.8,0.4
"Paris",2019-10-15 03:00:00,13.6,13.6,13.6,76,4.9,0
"Paris",2019-10-15 06:00:00,13,13,13,81,3.7,0
"Paris",2019-10-15 09:00:00,13.9,13.9,13.9,68,4.8,0.1
"Paris",2019-10-15 12:00:00,15.7,15.7,15.7,47,6.5,0
"Paris",2019-10-15 15:00:00,16.4,16.4,16.4,43,7.7,0
"Paris",2019-10-15 18:00:00,13.6,13.6,13.6,59,5.6,0.4
"Paris",2019-10-15 21:00:00,13,13,13,69,5.9,0.1
"Paris",2019-10-16 00:00:00,13.1,13.1,13.1,74,6.2,0.3
"Paris",2019-10-16 03:00:00,13.1,13.1,13.1,77,5.7,0.1
"Paris",2019-10-16 06:00:00,13.6,13.6,13.6,77,6.5,0.3
"Paris",2019-10-16 09:00:00,14.1,14.1,14.1,74,6.7,0.2
"Paris",2019-10-16 12:00:00,16.8,16.8,16.8,48,6.4,0
"Paris",2019-10-16 15:00:00,15.9,15.9,15.9,56,7.4,0.2
"Paris",2019-10-16 18:00:00,15.2,15.2,15.2,67,8.5,0
"Paris",2019-10-16 21:00:00,12,12,12,81,2.5,0
"Paris",2019-10-17 00:00:00,12.6,12.6,12.6,79,1.7,0
"Paris",2019-10-17 03:00:00,11.9,11.9,11.9,82,2,0
"Paris",2019-10-17 06:00:00,12.7,12.7,12.7,85,2.5,0.9
"Paris",2019-10-17 09:00:00,13.6,13.6,13.6,80,5.3,0.9
"Paris",2019-10-17 12:00:00,17.2,17.2,17.2,67,6.1,0.1
"Paris",2019-10-17 15:00:00,17.2,17.2,17.2,67,5.7,1
"Paris",2019-10-17 18:00:00,15,15,15,65,4,0.2
"Paris",2019-10-17 21:00:00,14.4,14.4,14.4,70,5.2,0.2
"Paris",2019-10-18 00:00:00,12.8,12.8,12.8,75,4.1,0.1
"Paris",2019-10-18 03:00:00,11.6,11.6,11.6,74,3.4,0
"Paris",2019-10-18 06:00:00,11.5,11.5,11.5,76,3.6,0
"Paris",2019-10-18 09:00:00,14.4,14.4,14.4,73,4.5,0
"Ploiesti",2019-10-13 12:00:00,23.8,23.8,24.3,36,4.1,0
"Ploiesti",2019-10-13 15:00:00,20.8,20.8,21.1,47,2.9,0
"Ploiesti",2019-10-13 18:00:00,17,17,17.2,59,1.3,0
"Ploiesti",2019-10-13 21:00:00,15.5,15.5,15.6,60,1.9,0
"Ploiesti",2019-10-14 00:00:00,14.6,14.6,14.6,57,1.2,0
"Ploiesti",2019-10-14 03:00:00,13.7,13.7,13.7,56,1.3,0
"Ploiesti",2019-10-14 06:00:00,15.7,15.7,15.7,49,1.1,0
"Ploiesti",2019-10-14 09:00:00,21,21,21,39,1.6,0
"Ploiesti",2019-10-14 12:00:00,23.7,23.7,23.7,36,2,0
"Ploiesti",2019-10-14 15:00:00,21.3,21.3,21.3,44,1.4,0
"Ploiesti",2019-10-14 18:00:00,17.4,17.4,17.4,55,1.4,0
"Ploiesti",2019-10-14 21:00:00,15.6,15.6,15.6,62,1.7,0
"Ploiesti",2019-10-15 00:00:00,14.2,14.2,14.2,66,1.7,0
"Ploiesti",2019-10-15 03:00:00,13.2,13.2,13.2,69,1.4,0
"Ploiesti",2019-10-15 06:00:00,14.8,14.8,14.8,64,1.2,0
"Ploiesti",2019-10-15 09:00:00,19.8,19.8,19.8,49,1.6,0
"Ploiesti",2019-10-15 12:00:00,22.3,22.3,22.3,40,2.4,0
"Ploiesti",2019-10-15 15:00:00,20,20,20,43,1.8,0
"Ploiesti",2019-10-15 18:00:00,16.5,16.5,16.5,52,2.4,0
"Ploiesti",2019-10-15 21:00:00,14.7,14.7,14.7,62,1.8,0
"Ploiesti",2019-10-16 00:00:00,13.8,13.8,13.8,64,1.6,0
"Ploiesti",2019-10-16 03:00:00,13.1,13.1,13.1,63,1.2,0
"Ploiesti",2019-10-16 06:00:00,15,15,15,57,0.7,0
"Ploiesti",2019-10-16 09:00:00,19.8,19.8,19.8,45,1.6,0
"Ploiesti",2019-10-16 12:00:00,22.8,22.8,22.8,39,1.8,0
"Ploiesti",2019-10-16 15:00:00,20.4,20.4,20.4,47,1.3,0
"Ploiesti",2019-10-16 18:00:00,17.1,17.1,17.1,58,1.5,0
"Ploiesti",2019-10-16 21:00:00,15.7,15.7,15.7,63,2,0
"Ploiesti",2019-10-17 00:00:00,14.7,14.7,14.7,61,1.5,0
"Ploiesti",2019-10-17 03:00:00,13.9,13.9,13.9,59,1.5,0
"Ploiesti",2019-10-17 06:00:00,15.5,15.5,15.5,57,1.1,0
"Ploiesti",2019-10-17 09:00:00,20.5,20.5,20.5,45,1.8,0
"Ploiesti",2019-10-17 12:00:00,22.8,22.8,22.8,39,1.8,0
"Ploiesti",2019-10-17 15:00:00,20.4,20.4,20.4,44,1.4,0
"Ploiesti",2019-10-17 18:00:00,17.1,17.1,17.1,53,1.6,0
"Ploiesti",2019-10-17 21:00:00,15.7,15.7,15.7,61,2,0
"Ploiesti",2019-10-18 00:00:00,14.9,14.9,14.9,64,1.7,0
"Ploiesti",2019-10-18 03:00:00,14.5,14.5,14.5,64,1.4,0
"Ploiesti",2019-10-18 06:00:00,16,16,16,58,1,0
"Ploiesti",2019-10-18 09:00:00,20.7,20.7,20.7,43,1.6,0
"Puerto de la Cruz",2019-10-13 12:00:00,21.7,21.7,21.8,72,3.7,0
"Puerto de la Cruz",2019-10-13 15:00:00,22.2,22.2,22.2,75,5.7,0
"Puerto de la Cruz",2019-10-13 18:00:00,22.6,22.6,22.6,73,3,0
"Puerto de la Cruz",2019-10-13 21:00:00,22.4,22.4,22.4,74,4.5,0
"Puerto de la Cruz",2019-10-14 00:00:00,21.9,21.9,21.9,76,3.8,0
"Puerto de la Cruz",2019-10-14 03:00:00,21.3,21.3,21.3,84,5.4,0.4
"Puerto de la Cruz",2019-10-14 06:00:00,21.5,21.5,21.5,84,8.3,0.5
"Puerto de la Cruz",2019-10-14 09:00:00,21.4,21.4,21.4,80,8.5,0.4
"Puerto de la Cruz",2019-10-14 12:00:00,21.4,21.4,21.4,78,8,0.2
"Puerto de la Cruz",2019-10-14 15:00:00,21.6,21.6,21.6,78,8.5,0
"Puerto de la Cruz",2019-10-14 18:00:00,21.3,21.3,21.3,78,8.8,0
"Puerto de la Cruz",2019-10-14 21:00:00,21.3,21.3,21.3,76,8.7,0
"Puerto de la Cruz",2019-10-15 00:00:00,21.1,21.1,21.1,75,9,0
"Puerto de la Cruz",2019-10-15 03:00:00,20.9,20.9,20.9,73,8.7,0
"Puerto de la Cruz",2019-10-15 06:00:00,20.6,20.6,20.6,74,9.1,0
"Puerto de la Cruz",2019-10-15 09:00:00,20.8,20.8,20.8,73,9.5,0
"Puerto de la Cruz",2019-10-15 12:00:00,21.2,21.2,21.2,73,9.1,0
"Puerto de la Cruz",2019-10-15 15:00:00,21.3,21.3,21.3,73,8.4,0
"Puerto de la Cruz",2019-10-15 18:00:00,21.5,21.5,21.5,72,7.5,0
"Puerto de la Cruz",2019-10-15 21:00:00,21.5,21.5,21.5,72,7.2,0
"Puerto de la Cruz",2019-10-16 00:00:00,21.4,21.4,21.4,74,8,0
"Puerto de la Cruz",2019-10-16 03:00:00,21.4,21.4,21.4,75,8.4,0
"Puerto de la Cruz",2019-10-16 06:00:00,21.4,21.4,21.4,74,8.6,0
"Puerto de la Cruz",2019-10-16 09:00:00,21.6,21.6,21.6,75,8.9,0
"Puerto de la Cruz",2019-10-16 12:00:00,21.7,21.7,21.7,74,7.6,0
"Puerto de la Cruz",2019-10-16 15:00:00,21.7,21.7,21.7,75,8.1,0
"Puerto de la Cruz",2019-10-16 18:00:00,21.8,21.8,21.8,77,8.3,0
"Puerto de la Cruz",2019-10-16 21:00:00,21.4,21.4,21.4,78,6.4,0.5
"Puerto de la Cruz",2019-10-17 00:00:00,20.3,20.3,20.3,74,2,0.4
"Puerto de la Cruz",2019-10-17 03:00:00,20.5,20.5,20.5,73,3.6,0
"Puerto de la Cruz",2019-10-17 06:00:00,20.9,20.9,20.9,77,2.9,0.1
"Puerto de la Cruz",2019-10-17 09:00:00,21.3,21.3,21.3,76,4.1,0.3
"Puerto de la Cruz",2019-10-17 12:00:00,21.2,21.2,21.2,80,5.8,0.4
"Puerto de la Cruz",2019-10-17 15:00:00,21.7,21.7,21.7,72,4.9,0
"Puerto de la Cruz",2019-10-17 18:00:00,21.5,21.5,21.5,69,5.1,0
"Puerto de la Cruz",2019-10-17 21:00:00,21.1,21.1,21.1,71,5.9,0
"Puerto de la Cruz",2019-10-18 00:00:00,21,21,21,70,5.8,0
"Puerto de la Cruz",2019-10-18 03:00:00,21,21,21,68,5.5,0
"Puerto de la Cruz",2019-10-18 06:00:00,20.8,20.8,20.8,68,5.7,0
"Puerto de la Cruz",2019-10-18 09:00:00,20.8,20.8,20.8,68,5.7,0
"Pula",2019-10-13 12:00:00,20.9,18.9,20.9,79,1.9,0
"Pula",2019-10-13 15:00:00,20.5,19,20.5,78,0.8,0
"Pula",2019-10-13 18:00:00,20,19,20,78,0.8,0
"Pula",2019-10-13 21:00:00,19.2,18.7,19.2,79,1.2,0
"Pula",2019-10-14 00:00:00,18.4,18.4,18.4,82,1.4,0
"Pula",2019-10-14 03:00:00,18.2,18.2,18.2,81,1,0
"Pula",2019-10-14 06:00:00,18.1,18.1,18.1,81,1.3,0
"Pula",2019-10-14 09:00:00,18.2,18.2,18.2,80,1.1,0
"Pula",2019-10-14 12:00:00,18.8,18.8,18.8,77,1,0
"Pula",2019-10-14 15:00:00,19,19,19,76,1.2,0
"Pula",2019-10-14 18:00:00,19.1,19.1,19.1,78,2.2,0
"Pula",2019-10-14 21:00:00,19,19,19,81,3.1,0
"Pula",2019-10-15 00:00:00,18.6,18.6,18.6,84,4.1,0
"Pula",2019-10-15 03:00:00,18.3,18.3,18.3,86,5.8,0
"Pula",2019-10-15 06:00:00,19.2,19.2,19.2,83,7.7,0
"Pula",2019-10-15 09:00:00,19.7,19.7,19.7,83,8.6,0.3
"Pula",2019-10-15 12:00:00,19.9,19.9,19.9,84,9.8,0.2
"Pula",2019-10-15 15:00:00,19.9,19.9,19.9,83,9.6,0.1
"Pula",2019-10-15 18:00:00,20,20,20,83,10.5,0.1
"Pula",2019-10-15 21:00:00,20.2,20.2,20.2,82,11,0.3
"Pula",2019-10-16 00:00:00,20.5,20.5,20.5,80,8.4,0.6
"Pula",2019-10-16 03:00:00,19.9,19.9,19.9,75,5,0.9
"Pula",2019-10-16 06:00:00,19.6,19.6,19.6,69,5.1,0.1
"Pula",2019-10-16 09:00:00,19,19,19,65,2.1,0
"Pula",2019-10-16 12:00:00,19,19,19,64,1.7,0
"Pula",2019-10-16 15:00:00,19.1,19.1,19.1,64,2,0
"Pula",2019-10-16 18:00:00,19.5,19.5,19.5,61,1,0
"Pula",2019-10-16 21:00:00,19.4,19.4,19.4,62,1.4,0
"Pula",2019-10-17 00:00:00,19.1,19.1,19.1,66,2.9,0
"Pula",2019-10-17 03:00:00,18.8,18.8,18.8,69,2.3,0
"Pula",2019-10-17 06:00:00,18.3,18.3,18.3,70,1.3,0
"Pula",2019-10-17 09:00:00,18.4,18.4,18.4,71,1,0
"Pula",2019-10-17 12:00:00,18.7,18.7,18.7,75,2.2,0
"Pula",2019-10-17 15:00:00,18.8,18.8,18.8,72,1.5,0
"Pula",2019-10-17 18:00:00,18.5,18.5,18.5,73,1.8,0
"Pula",2019-10-17 21:00:00,18.4,18.4,18.4,73,1.7,0
"Pula",2019-10-18 00:00:00,18.1,18.1,18.1,71,1,0
"Pula",2019-10-18 03:00:00,18.2,18.2,18.2,70,1.7,0
"Pula",2019-10-18 06:00:00,17.4,17.4,17.4,75,1.9,0
"Pula",2019-10-18 09:00:00,17.5,17.5,17.5,72,1.2,0
"Rimini",2019-10-13 12:00:00,20.2,19.9,20.2,69,3,0
"Rimini",2019-10-13 15:00:00,18.9,18.7,18.9,79,1.9,0
"Rimini",2019-10-13 18:00:00,16.4,16.2,16.4,89,1,0
"Rimini",2019-10-13 21:00:00,15.8,15.7,15.8,87,1,0
"Rimini",2019-10-14 00:00:00,15.5,15.5,15.5,78,1.3,0
"Rimini",2019-10-14 03:00:00,15.3,15.3,15.3,74,0.9,0
"Rimini",2019-10-14 06:00:00,14.9,14.9,14.9,76,0.9,0
"Rimini",2019-10-14 09:00:00,19.6,19.6,19.6,61,1.2,0
